clock,horizon_s,group,arm,objects,points,xy_epe_m,xyz_epe_m,predicted_speed_mps,all_support_fraction,quality_support_fraction
nominal,2.0,stationary,CRN_CV,184,18544,0.09218211358629505,0.13787075522155973,0.01954449751352518,0.32491643920813734,0.21677736258062008
nominal,2.0,stationary,CV_D_speed05,184,18544,0.10102651980288725,0.14651756622308143,0.02417664324034262,0.32491643920813734,0.21677736258062008
nominal,2.0,stationary,surface_all_zero,184,18544,3.141796711096932,3.1793102665213935,1.5517468480411394,0.32491643920813734,0.21677736258062008
nominal,2.0,stationary,surface_quality_zero,184,18544,1.014911521774205,1.0580292769614181,0.4849508611367842,0.32491643920813734,0.21677736258062008
nominal,2.0,stationary,CV_surface_all_uncovered,184,18544,1.284455057595341,1.3260542335421337,0.6171787203876979,0.32491643920813734,0.21677736258062008
nominal,2.0,stationary,CV_surface_quality_uncovered,184,18544,0.3903251024929638,0.43407193591027843,0.16988919608522365,0.32491643920813734,0.21677736258062008
nominal,2.0,ambiguous,zero,38,7898,0.3913189208920909,0.4076908536292404,0.0,0.3800994224791917,0.1746579729488226
nominal,2.0,ambiguous,D,38,7898,0.4331349735161667,0.4516406449766553,0.10278369867448622,0.3800994224791917,0.1746579729488226
nominal,2.0,ambiguous,CRN_CV,38,7898,0.41569086352548323,0.4317963248432377,0.035824298356056605,0.3800994224791917,0.1746579729488226
nominal,2.0,ambiguous,CV_D_speed05,38,7898,0.4277934217622428,0.443900680123506,0.0448340021737339,0.3800994224791917,0.1746579729488226
nominal,2.0,ambiguous,surface_all_zero,38,7898,6.51883077111311,6.539902916269043,3.165591145045232,0.3800994224791917,0.1746579729488226
nominal,2.0,ambiguous,surface_quality_zero,38,7898,1.0200491347822263,1.035962223745027,0.3541273013165795,0.3800994224791917,0.1746579729488226
nominal,2.0,ambiguous,CV_surface_all_uncovered,38,7898,2.5177696129147447,2.5343425021461736,1.1076221814800216,0.3800994224791917,0.1746579729488226
nominal,2.0,ambiguous,CV_surface_quality_uncovered,38,7898,0.5954410405505545,0.6111780388989763,0.13139022882126153,0.3800994224791917,0.1746579729488226
nominal,2.0,moving,zero,137,13018,6.6647240217468875,6.677528938389423,0.0,0.35185854404643124,0.1802645779475775
nominal,2.0,moving,D,137,13018,4.063460257350022,4.0858041727793655,1.7332324595169872,0.35185854404643124,0.1802645779475775
nominal,2.0,moving,CRN_CV,137,13018,3.022346052766488,3.0502135044606704,2.2759485481388246,0.35185854404643124,0.1802645779475775
nominal,2.0,moving,CV_D_speed05,137,13018,2.7377081373525476,2.7662450547114767,2.4489534917645006,0.35185854404643124,0.1802645779475775
nominal,2.0,moving,surface_all_zero,137,13018,10.121462754961849,10.150815466812423,2.9416955273551686,0.35185854404643124,0.1802645779475775
nominal,2.0,moving,surface_quality_zero,137,13018,8.003772879424153,8.01851458829306,1.3574029880507061,0.35185854404643124,0.1802645779475775
nominal,2.0,moving,CV_surface_all_uncovered,137,13018,3.5970318543344426,3.6269332931705978,2.79216701715654,0.35185854404643124,0.1802645779475775
nominal,2.0,moving,CV_surface_quality_uncovered,137,13018,3.294486195297283,3.3230588971730866,2.526975364624104,0.35185854404643124,0.1802645779475775
actual,0.5,all,zero,373,40622,0.6567450000573326,0.6683432254973444,0.0,0.3310463666438842,0.19237553742834415
actual,0.5,all,D,373,40622,0.44377511622794596,0.45417120106328646,0.730093838766441,0.3310463666438842,0.19237553742834415
actual,0.5,all,CRN_CV,373,40622,0.30183144301089637,0.3152071557827367,0.8583181279826082,0.3310463666438842,0.19237553742834415
actual,0.5,all,CV_D_speed05,373,40622,0.27787369814241897,0.29125241944591457,0.9277685861176564,0.3310463666438842,0.19237553742834415
actual,0.5,all,surface_all_zero,373,40622,1.5193726789313666,1.5301746898587216,2.1861531583204235,0.3310463666438842,0.19237553742834415
actual,0.5,all,surface_quality_zero,373,40622,0.9145258820038944,0.9256198863297819,0.7764103682624569,0.3310463666438842,0.19237553742834415
actual,0.5,all,CV_surface_all_uncovered,373,40622,0.555624312631546,0.5681962111035458,1.455535208199671,0.3310463666438842,0.19237553742834415
actual,0.5,all,CV_surface_quality_uncovered,373,40622,0.36961307497491463,0.38269483289298717,1.036303751777046,0.3310463666438842,0.19237553742834415
actual,0.5,stationary,zero,184,18667,0.011037193621901125,0.02950468373243219,0.0,0.3090342678040938,0.20359645670304508
actual,0.5,stationary,D,184,18667,0.05294487294119879,0.06734722483602229,0.10021871043766904,0.3090342678040938,0.20359645670304508
actual,0.5,stationary,CRN_CV,184,18667,0.01584642786864806,0.033663558781404694,0.010779323167090828,0.3090342678040938,0.20359645670304508
actual,0.5,stationary,CV_D_speed05,184,18667,0.017782417935804228,0.03557593481355879,0.014711593375573668,0.3090342678040938,0.20359645670304508
actual,0.5,stationary,surface_all_zero,184,18667,0.8440661822305803,0.8590835186969445,1.658332524093991,0.3090342678040938,0.20359645670304508
actual,0.5,stationary,surface_quality_zero,184,18667,0.24366316050435027,0.2608889617809925,0.46680162207158277,0.3090342678040938,0.20359645670304508
actual,0.5,stationary,CV_surface_all_uncovered,184,18667,0.31711571564701724,0.3330519461113599,0.6124527859929635,0.3090342678040938,0.20359645670304508
actual,0.5,stationary,CV_surface_quality_uncovered,184,18667,0.09340441385532043,0.11054389663939772,0.1661828660416173,0.3090342678040938,0.20359645670304508
actual,0.5,ambiguous,zero,47,7237,0.10265601702990956,0.11285053870133963,0.0,0.3574460820214484,0.20468318433459173
actual,0.5,ambiguous,D,47,7237,0.12525331367963874,0.13511529866742175,0.11642452979838998,0.3574460820214484,0.20468318433459173
actual,0.5,ambiguous,CRN_CV,47,7237,0.11679110234522277,0.126985230302808,0.03279745002716688,0.3574460820214484,0.20468318433459173
actual,0.5,ambiguous,CV_D_speed05,47,7237,0.12045290818066025,0.13053976727466726,0.04267278152373706,0.3574460820214484,0.20468318433459173
actual,0.5,ambiguous,surface_all_zero,47,7237,1.362087736310304,1.3721112114345497,2.6832379673080355,0.3574460820214484,0.20468318433459173
actual,0.5,ambiguous,surface_quality_zero,47,7237,0.27751639969858594,0.28720975261466575,0.39621552505181784,0.3574460820214484,0.20468318433459173
actual,0.5,ambiguous,CV_surface_all_uncovered,47,7237,0.5140347775596023,0.5241309556063853,0.8791036739971431,0.3574460820214484,0.20468318433459173
actual,0.5,ambiguous,CV_surface_quality_uncovered,47,7237,0.1571559770709277,0.16724203635346058,0.12160022520887721,0.3574460820214484,0.20468318433459173
actual,0.5,moving,zero,142,14718,1.676832454891194,1.6799942674984434,0.0,0.35083115230427786,0.17376209692736794
actual,0.5,moving,D,142,14718,1.0556292675274666,1.0610109126014713,1.7493859594283598,0.35083115230427786,0.17376209692736794
actual,0.5,moving,CRN_CV,142,14718,0.733649321866251,0.74232301737289,2.2297731417147277,0.35083115230427786,0.17376209692736794
actual,0.5,moving,CV_D_speed05,142,14718,0.6669974494538257,0.6757451506036757,2.4038389345715823,0.35083115230427786,0.17376209692736794
actual,0.5,moving,surface_all_zero,142,14718,2.4464768176365403,2.452074400983391,2.7055616842024364,0.35083115230427786,0.17376209692736794
actual,0.5,moving,surface_quality_zero,142,14718,1.9946539554142158,1.9982661285944836,1.3034326705865482,0.35083115230427786,0.17376209692736794
actual,0.5,moving,CV_surface_all_uncovered,142,14718,0.8784432562479871,0.8874751672086779,2.7387707560415944,0.35083115230427786,0.17376209692736794
actual,0.5,moving,CV_surface_quality_uncovered,142,14718,0.7978375626333143,0.8066529575973408,2.4665383202560798,0.35083115230427786,0.17376209692736794
actual,1.0,all,zero,366,39975,1.2602264619109147,1.2802993571791126,0.0,0.33633892797453335,0.19584326878751523
actual,1.0,all,D,366,39975,0.8053896457440783,0.8236570422292054,0.7296340265227822,0.33633892797453335,0.19584326878751523
actual,1.0,all,CRN_CV,366,39975,0.5519909114748445,0.5751559942775551,0.8747040311781276,0.33633892797453335,0.19584326878751523
actual,1.0,all,CV_D_speed05,366,39975,0.501864832474993,0.5250687237832947,0.9443520866871662,0.33633892797453335,0.19584326878751523
actual,1.0,all,surface_all_zero,366,39975,3.000496475643589,3.0201057017422097,2.221624079118007,0.33633892797453335,0.19584326878751523
actual,1.0,all,surface_quality_zero,366,39975,1.7851178091990274,1.8042440809294644,0.7932962963055256,0.33633892797453335,0.19584326878751523
actual,1.0,all,CV_surface_all_uncovered,366,39975,1.06899796706441,1.0909286643966163,1.482851972134674,0.33633892797453335,0.19584326878751523
actual,1.0,all,CV_surface_quality_uncovered,366,39975,0.6892332993215765,0.7119261284677186,1.056055785482274,0.33633892797453335,0.19584326878751523
actual,1.0,stationary,zero,180,18337,0.02509893780165559,0.05482626941543632,0.0,0.31380621462918573,0.20882785026036949
actual,1.0,stationary,D,180,18337,0.09796353829894705,0.12086380343248063,0.09113477438780729,0.31380621462918573,0.20882785026036949
actual,1.0,stationary,CRN_CV,180,18337,0.03443575144882188,0.06323851220862413,0.011180930134919213,0.31380621462918573,0.20882785026036949
