clock,horizon_s,group,arm,objects,points,xy_epe_m,xyz_epe_m,predicted_speed_mps,all_support_fraction,quality_support_fraction
nominal,2.0,all,CRN_CV,359,39460,1.2446216460803774,1.2803780763674704,0.8823466907382665,0.3397802731672607,0.19854165866613846
nominal,2.0,all,CV_D_speed05,359,39460,1.1418134943955305,1.177724319011734,0.9516958852661879,0.3397802731672607,0.19854165866613846
nominal,2.0,all,surface_all_zero,359,39460,6.26946281755761,6.302280246577856,2.2913734610334697,0.3397802731672607,0.19854165866613846
nominal,2.0,all,surface_quality_zero,359,39460,3.719577881043745,3.7490865923828696,0.817735607377986,0.3397802731672607,0.19854165866613846
nominal,2.0,all,CV_surface_all_uncovered,359,39460,2.174111302828533,2.208287367476354,1.4221379193563215,0.3397802731672607,0.19854165866613846
nominal,2.0,all,CV_surface_quality_uncovered,359,39460,1.4475133562766223,1.4824701915518346,1.0269310834557817,0.3397802731672607,0.19854165866613846
nominal,2.0,stationary,zero,184,18544,0.05639980784753538,0.10424103325078357,0.0,0.3295026351176868,0.21809931459592627
nominal,2.0,stationary,D,184,18544,0.19624840643693475,0.2311511558675455,0.0885521566984818,0.3295026351176868,0.21809931459592627
nominal,2.0,stationary,CRN_CV,184,18544,0.09218211358629505,0.13787075522155973,0.01954449751352518,0.3295026351176868,0.21809931459592627
nominal,2.0,stationary,CV_D_speed05,184,18544,0.10102651980288725,0.14651756622308143,0.02417664324034262,0.3295026351176868,0.21809931459592627
nominal,2.0,stationary,surface_all_zero,184,18544,3.3653632836109293,3.402257871520151,1.663663751767627,0.3295026351176868,0.21809931459592627
nominal,2.0,stationary,surface_quality_zero,184,18544,1.175622579070256,1.2189153689437278,0.5652109082103446,0.3295026351176868,0.21809931459592627
nominal,2.0,stationary,CV_surface_all_uncovered,184,18544,1.2667872219997098,1.3080090456102835,0.608309971029683,0.3295026351176868,0.21809931459592627
nominal,2.0,stationary,CV_surface_quality_uncovered,184,18544,0.40518926796086757,0.4489742493868641,0.17734165721424108,0.3295026351176868,0.21809931459592627
nominal,2.0,ambiguous,zero,38,7898,0.3913189208920909,0.4076908536292404,0.0,0.37505238877699903,0.18178667646535043
nominal,2.0,ambiguous,D,38,7898,0.4331349735161667,0.4516406449766553,0.10278369867448622,0.37505238877699903,0.18178667646535043
nominal,2.0,ambiguous,CRN_CV,38,7898,0.41569086352548323,0.4317963248432377,0.035824298356056605,0.37505238877699903,0.18178667646535043
nominal,2.0,ambiguous,CV_D_speed05,38,7898,0.4277934217622428,0.443900680123506,0.0448340021737339,0.37505238877699903,0.18178667646535043
nominal,2.0,ambiguous,surface_all_zero,38,7898,6.238462966134631,6.258840195718303,3.021547364815631,0.37505238877699903,0.18178667646535043
