clock,horizon_s,group,arm,objects,points,xy_epe_m,xyz_epe_m,predicted_speed_mps,all_support_fraction,quality_support_fraction
nominal,2.0,moving,D,137,13018,4.063460257350022,4.0858041727793655,1.7332324595169872,0.3616970859103975,0.2946768225054901
nominal,2.0,moving,CRN_CV,137,13018,3.022346052766488,3.0502135044606704,2.2759485481388246,0.3616970859103975,0.2946768225054901
nominal,2.0,moving,CV_D_speed05,137,13018,2.7377081373525476,2.7662450547114767,2.4489534917645006,0.3616970859103975,0.2946768225054901
nominal,2.0,moving,surface_all_zero,137,13018,5.880461195243948,5.894877116715934,0.965122174645358,0.3616970859103975,0.2946768225054901
nominal,2.0,moving,surface_quality_zero,137,13018,5.926256105736282,5.940215077536075,0.793851992051732,0.3616970859103975,0.2946768225054901
nominal,2.0,moving,CV_surface_all_uncovered,137,13018,2.898092409343257,2.925866245625519,2.436135281312611,0.3616970859103975,0.2946768225054901
nominal,2.0,moving,CV_surface_quality_uncovered,137,13018,2.893743655195349,2.921787231720242,2.385786894532721,0.3616970859103975,0.2946768225054901
actual,0.5,all,zero,373,40622,0.6567450000573326,0.6683432254973444,0.0,0.3317654850185716,0.27504878391209425
actual,0.5,all,D,373,40622,0.44377511622794596,0.45417120106328646,0.730093838766441,0.3317654850185716,0.27504878391209425
actual,0.5,all,CRN_CV,373,40622,0.30183144301089637,0.3152071557827367,0.8583181279826082,0.3317654850185716,0.27504878391209425
actual,0.5,all,CV_D_speed05,373,40622,0.27787369814241897,0.29125241944591457,0.9277685861176564,0.3317654850185716,0.27504878391209425
actual,0.5,all,surface_all_zero,373,40622,0.6785166834045566,0.6878124979287626,0.5619921029480649,0.3317654850185716,0.27504878391209425
actual,0.5,all,surface_quality_zero,373,40622,0.6521856370355498,0.6623344189272903,0.43038876303735835,0.3317654850185716,0.27504878391209425
actual,0.5,all,CV_surface_all_uncovered,373,40622,0.31591598731045945,0.3283025263918782,0.9724563569723121,0.3317654850185716,0.27504878391209425
actual,0.5,all,CV_surface_quality_uncovered,373,40622,0.3045622846838314,0.3173636529168467,0.9302994728407833,0.3317654850185716,0.27504878391209425
actual,0.5,stationary,zero,184,18667,0.011037193621901125,0.02950468373243219,0.0,0.3070226014746714,0.26054172325904157
actual,0.5,stationary,D,184,18667,0.05294487294119879,0.06734722483602229,0.10021871043766904,0.3070226014746714,0.26054172325904157
actual,0.5,stationary,CRN_CV,184,18667,0.01584642786864806,0.033663558781404694,0.010779323167090828,0.3070226014746714,0.26054172325904157
actual,0.5,stationary,CV_D_speed05,184,18667,0.017782417935804228,0.03557593481355879,0.014711593375573668,0.3070226014746714,0.26054172325904157
actual,0.5,stationary,surface_all_zero,184,18667,0.1626117122790345,0.1760458324393411,0.30453376490652323,0.3070226014746714,0.26054172325904157
actual,0.5,stationary,surface_quality_zero,184,18667,0.11306340971156834,0.128279847994704,0.20548762826806055,0.3070226014746714,0.26054172325904157
actual,0.5,stationary,CV_surface_all_uncovered,184,18667,0.05987828213985213,0.0757037530793804,0.09924745739979414,0.3070226014746714,0.26054172325904157
actual,0.5,stationary,CV_surface_quality_uncovered,184,18667,0.04046064079722238,0.05706185133726025,0.06015820295952209,0.3070226014746714,0.26054172325904157
actual,0.5,ambiguous,zero,47,7237,0.10265601702990956,0.11285053870133963,0.0,0.35393489743468526,0.28976318670192636
actual,0.5,ambiguous,D,47,7237,0.12525331367963874,0.13511529866742175,0.11642452979838998,0.35393489743468526,0.28976318670192636
actual,0.5,ambiguous,CRN_CV,47,7237,0.11679110234522277,0.126985230302808,0.03279745002716688,0.35393489743468526,0.28976318670192636
actual,0.5,ambiguous,CV_D_speed05,47,7237,0.12045290818066025,0.13053976727466726,0.04267278152373706,0.35393489743468526,0.28976318670192636
actual,0.5,ambiguous,surface_all_zero,47,7237,0.2530082700949462,0.2623360023145548,0.3850147264248034,0.35393489743468526,0.28976318670192636
actual,0.5,ambiguous,surface_quality_zero,47,7237,0.19848348029547747,0.20811834449191918,0.25616603396274107,0.35393489743468526,0.28976318670192636
actual,0.5,ambiguous,CV_surface_all_uncovered,47,7237,0.14587221810748305,0.1559168931452457,0.10871358382516086,0.35393489743468526,0.28976318670192636
actual,0.5,ambiguous,CV_surface_quality_uncovered,47,7237,0.13545149125367412,0.1455706257439603,0.08276094876804364,0.35393489743468526,0.28976318670192636
actual,0.5,moving,zero,142,14718,1.676832454891194,1.6799942674984434,0.0,0.3564889229658977,0.28897640524335894
